Customer_ID,snapshot_date,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,loan_id,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance
CUS_0x3634,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,118.0,168.0,42.0,-84.0,-69.0,103.0,84.0,228.0,73.0,173.0,195.0,181.0,-7.0,47.0,-41.0,81.0,138.0,-88.0,32.0,-29.0,,,,,,,,,
CUS_0x363d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-123.0,222.0,206.0,32.0,173.0,221.0,77.0,46.0,29.0,144.0,165.0,170.0,-16.0,100.0,110.0,-16.0,24.0,64.0,237.0,20.0,,,,,,,,,
CUS_0x3655,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,136.0,17.0,224.0,300.0,-80.0,8.0,166.0,317.0,188.0,182.0,-26.0,89.0,156.0,31.0,14.0,291.0,88.0,142.0,-94.0,31.0,CUS_0x3655_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x365a,2024-12-01,Aless ray,54,026-57-5729,_______,41345.58,3260.465,0.0,5.0,10.0,0,,7.0,0,6.42,7.0,Good,646.47,23.74405011891018,28 Years and 8 Months,No,0.0,101.59095840125009,!@9#%8,494.45554159875,,,,,,,,,,,,,,,,,,,,,CUS_0x365a_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x36f3,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,199.0,22.0,163.0,147.0,51.0,218.0,83.0,33.0,266.0,95.0,134.0,30.0,138.0,180.0,318.0,114.0,217.0,232.0,-23.0,38.0,,,,,,,,,
CUS_0x36fb,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,119.0,28.0,148.0,40.0,81.0,149.0,67.0,-1.0,-18.0,92.0,126.0,45.0,5.0,156.0,99.0,-95.0,110.0,272.0,138.0,52.0,,,,,,,,,
CUS_0x3769,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,299.0,164.0,43.0,72.0,-19.0,317.0,154.0,96.0,193.0,10.0,85.0,118.0,-101.0,97.0,172.0,279.0,-61.0,-133.0,94.0,210.0,CUS_0x3769_2024_02_01,2024-02-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0x376b,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,124.0,91.0,235.0,69.0,116.0,46.0,60.0,25.0,275.0,226.0,-3.0,222.0,263.0,-93.0,24.0,111.0,179.0,71.0,93.0,-9.0,,,,,,,,,
CUS_0x3793,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,177.0,108.0,34.0,158.0,107.0,262.0,197.0,99.0,157.0,92.0,257.0,58.0,204.0,-9.0,75.0,236.0,201.0,158.0,224.0,147.0,,,,,,,,,
CUS_0x386e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,197.0,180.0,-102.0,184.0,52.0,75.0,6.0,183.0,198.0,170.0,120.0,22.0,13.0,23.0,52.0,-18.0,178.0,68.0,319.0,141.0,,,,,,,,,
CUS_0x38d8,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,55.0,97.0,211.0,151.0,98.0,250.0,165.0,90.0,260.0,64.0,170.0,65.0,188.0,49.0,74.0,56.0,206.0,231.0,234.0,61.0,,,,,,,,,
CUS_0x38f1,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,145.0,43.0,273.0,-44.0,-89.0,237.0,235.0,-23.0,261.0,123.0,138.0,120.0,35.0,264.0,-108.0,31.0,91.0,192.0,16.0,200.0,,,,,,,,,
CUS_0x3910,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,120.0,155.0,46.0,142.0,16.0,56.0,39.0,231.0,137.0,147.0,98.0,281.0,17.0,161.0,102.0,180.0,137.0,63.0,167.0,-113.0,,,,,,,,,
CUS_0x3937,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3937_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,2000.0,0.0,8000.0
CUS_0x3941,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,154.0,225.0,284.0,-57.0,48.0,107.0,-29.0,58.0,174.0,273.0,197.0,50.0,-40.0,212.0,129.0,107.0,192.0,-13.0,279.0,41.0,CUS_0x3941_2024_06_01,2024-06-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x3974,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3974_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x39b2,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x39b2_2024_08_01,2024-08-01,10.0,4.0,10000.0,1000.0,0.0,2000.0,8000.0
CUS_0x3a41,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,193.0,33.0,23.0,42.0,127.0,-36.0,236.0,73.0,76.0,124.0,159.0,1.0,190.0,-124.0,100.0,133.0,220.0,-39.0,18.0,141.0,,,,,,,,,
CUS_0x3a69,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,81.0,142.0,-1.0,150.0,41.0,137.0,33.0,-50.0,257.0,-59.0,144.0,-19.0,238.0,125.0,134.0,165.0,231.0,121.0,-164.0,-21.0,,,,,,,,,
CUS_0x3af9,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,32.0,120.0,182.0,-64.0,140.0,32.0,-37.0,158.0,171.0,164.0,193.0,67.0,13.0,169.0,97.0,249.0,52.0,147.0,267.0,88.0,,,,,,,,,
CUS_0x3b22,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,97.0,248.0,233.0,-46.0,35.0,54.0,76.0,-169.0,193.0,274.0,-53.0,168.0,7.0,79.0,304.0,-42.0,163.0,-16.0,-43.0,-24.0,,,,,,,,,
CUS_0x3b88,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3b88_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0x3c23,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3c23_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x3c7d,2024-12-01,Carolinet,38,469-05-2428,Engineer,135671.32,11395.943333333336,4.0,5.0,10.0,4,"Credit-Builder Loan, Mortgage Loan, Payday Loan, and Not Specified",4.0,0,4.82,3.0,Good,1057.36,30.801244886505536,20 Years and 10 Months,NM,305.4040661809058,734.9306973080397,High_spent_Small_value_payments,359.2595698443879,,,,,,,,,,,,,,,,,,,,,CUS_0x3c7d_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x3d60,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,92.0,219.0,134.0,267.0,91.0,143.0,108.0,-23.0,126.0,-19.0,187.0,138.0,65.0,42.0,246.0,145.0,-70.0,118.0,161.0,,,,,,,,,
CUS_0x3d68,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,205.0,45.0,108.0,204.0,147.0,9.0,246.0,30.0,-77.0,231.0,8.0,32.0,-103.0,83.0,-10.0,-19.0,71.0,14.0,126.0,-22.0,,,,,,,,,
CUS_0x3d71,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,79.0,213.0,-33.0,97.0,12.0,-1.0,276.0,89.0,162.0,219.0,140.0,-73.0,59.0,136.0,8.0,104.0,257.0,242.0,-52.0,111.0,CUS_0x3d71_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,0.0,4000.0,6000.0
CUS_0x3d76,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3d76_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x3dd5,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,164.0,17.0,31.0,136.0,-9.0,-149.0,188.0,155.0,74.0,13.0,79.0,16.0,236.0,89.0,181.0,92.0,293.0,-165.0,145.0,185.0,CUS_0x3dd5_2024_02_01,2024-02-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0x3dfe,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,264.0,102.0,236.0,180.0,27.0,-101.0,333.0,76.0,187.0,96.0,68.0,166.0,53.0,12.0,197.0,242.0,-99.0,32.0,110.0,42.0,,,,,,,,,
CUS_0x3e1f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,106.0,-106.0,55.0,127.0,259.0,156.0,143.0,5.0,70.0,-71.0,24.0,81.0,195.0,87.0,261.0,131.0,133.0,84.0,246.0,213.0,,,,,,,,,
CUS_0x3e2e,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,207.0,158.0,141.0,103.0,115.0,-12.0,181.0,10.0,59.0,-91.0,70.0,153.0,-3.0,286.0,66.0,142.0,116.0,55.0,177.0,255.0,CUS_0x3e2e_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,0.0,7000.0,8000.0
CUS_0x3e81,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3e81_2024_09_01,2024-09-01,10.0,3.0,10000.0,1000.0,1000.0,0.0,7000.0
CUS_0x3f38,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,252.0,171.0,106.0,184.0,162.0,293.0,157.0,91.0,164.0,99.0,86.0,93.0,0.0,65.0,-42.0,66.0,33.0,-41.0,202.0,198.0,,,,,,,,,
CUS_0x3f42,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,181.0,53.0,-142.0,150.0,138.0,74.0,215.0,73.0,261.0,-18.0,56.0,14.0,72.0,-67.0,247.0,56.0,105.0,64.0,65.0,122.0,,,,,,,,,
CUS_0x3f6,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,88.0,34.0,97.0,122.0,68.0,92.0,154.0,18.0,144.0,189.0,271.0,-16.0,172.0,185.0,66.0,344.0,134.0,111.0,140.0,100.0,,,,,,,,,
CUS_0x3f74,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3f74_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x3fb4,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,247.0,201.0,-30.0,121.0,59.0,99.0,163.0,41.0,125.0,183.0,37.0,35.0,147.0,34.0,73.0,99.0,153.0,199.0,172.0,181.0,,,,,,,,,
CUS_0x4017,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,7.0,106.0,23.0,-2.0,72.0,227.0,69.0,69.0,59.0,205.0,77.0,207.0,-65.0,120.0,89.0,52.0,124.0,27.0,13.0,258.0,,,,,,,,,
CUS_0x40f9,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,114.0,257.0,-20.0,2.0,148.0,69.0,29.0,243.0,157.0,30.0,144.0,73.0,28.0,209.0,12.0,143.0,-107.0,-131.0,98.0,140.0,,,,,,,,,
CUS_0x4103,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4103_2024_08_01,2024-08-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0x4148,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,167.0,160.0,271.0,143.0,49.0,55.0,-1.0,38.0,9.0,358.0,-49.0,139.0,237.0,57.0,-9.0,53.0,164.0,-34.0,159.0,109.0,,,,,,,,,
CUS_0x415,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,268.0,-5.0,-28.0,265.0,186.0,162.0,-53.0,100.0,140.0,76.0,145.0,111.0,136.0,-136.0,197.0,88.0,7.0,156.0,172.0,20.0,,,,,,,,,
CUS_0x41e5,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,123.0,-53.0,236.0,0.0,243.0,197.0,155.0,124.0,259.0,200.0,194.0,-30.0,85.0,-62.0,6.0,289.0,306.0,101.0,156.0,11.0,,,,,,,,,
CUS_0x421d,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x421d_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,0.0,3000.0,8000.0
CUS_0x4223,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,177.0,19.0,193.0,-90.0,200.0,103.0,8.0,173.0,111.0,-46.0,39.0,102.0,-56.0,239.0,63.0,82.0,45.0,28.0,179.0,14.0,,,,,,,,,
CUS_0x4228,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4228_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0x4237,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,99.0,92.0,159.0,-94.0,175.0,202.0,57.0,128.0,198.0,153.0,26.0,318.0,190.0,157.0,16.0,42.0,198.0,-51.0,123.0,258.0,,,,,,,,,
CUS_0x4279,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,15.0,30.0,11.0,42.0,199.0,157.0,53.0,27.0,76.0,13.0,171.0,106.0,189.0,178.0,41.0,107.0,-43.0,29.0,-84.0,39.0,CUS_0x4279_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,1000.0,0.0,3000.0
CUS_0x4282,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4282_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x4312,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,195.0,227.0,-79.0,45.0,130.0,-19.0,-143.0,8.0,135.0,197.0,97.0,140.0,172.0,172.0,-28.0,92.0,6.0,83.0,347.0,27.0,,,,,,,,,
CUS_0x4333,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,287.0,75.0,72.0,175.0,159.0,-64.0,112.0,208.0,61.0,91.0,20.0,256.0,263.0,10.0,12.0,112.0,97.0,66.0,-40.0,134.0,CUS_0x4333_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0x43dd,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,11.0,116.0,-195.0,166.0,166.0,348.0,190.0,72.0,97.0,53.0,150.0,-70.0,16.0,0.0,156.0,185.0,151.0,90.0,217.0,152.0,CUS_0x43dd_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0x442f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,200.0,-70.0,125.0,115.0,182.0,121.0,133.0,7.0,-46.0,170.0,135.0,91.0,164.0,-22.0,119.0,13.0,214.0,1.0,-13.0,225.0,,,,,,,,,
CUS_0x4454,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,295.0,166.0,136.0,74.0,209.0,181.0,185.0,146.0,19.0,-2.0,57.0,-24.0,-10.0,16.0,214.0,269.0,19.0,159.0,-37.0,197.0,,,,,,,,,
CUS_0x4460,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-27.0,201.0,179.0,37.0,122.0,81.0,36.0,219.0,22.0,73.0,-17.0,151.0,165.0,168.0,37.0,242.0,98.0,241.0,39.0,146.0,,,,,,,,,
CUS_0x4470,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,149.0,90.0,254.0,224.0,231.0,77.0,106.0,101.0,147.0,268.0,42.0,-3.0,-32.0,-198.0,-14.0,45.0,-52.0,131.0,-41.0,14.0,CUS_0x4470_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x4567,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,261.0,95.0,65.0,-31.0,60.0,92.0,102.0,183.0,321.0,-36.0,188.0,83.0,-20.0,77.0,80.0,-80.0,47.0,53.0,34.0,-167.0,CUS_0x4567_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x45d2,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,44.0,197.0,217.0,203.0,141.0,184.0,40.0,268.0,125.0,117.0,-84.0,103.0,-80.0,61.0,62.0,133.0,238.0,84.0,82.0,114.0,,,,,,,,,
CUS_0x45f7,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,290.0,255.0,-129.0,39.0,119.0,83.0,193.0,222.0,33.0,41.0,-95.0,236.0,145.0,141.0,-14.0,153.0,-60.0,190.0,-63.0,CUS_0x45f7_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,1000.0,0.0,3000.0
CUS_0x460c,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,44.0,-30.0,96.0,104.0,145.0,-22.0,53.0,121.0,141.0,102.0,159.0,193.0,213.0,55.0,132.0,0.0,110.0,-2.0,120.0,154.0,CUS_0x460c_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0x460f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,197.0,131.0,274.0,333.0,202.0,35.0,43.0,232.0,231.0,171.0,-15.0,238.0,115.0,-75.0,120.0,21.0,-21.0,114.0,60.0,355.0,CUS_0x460f_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,0.0,7000.0,9000.0
CUS_0x4672,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,90.0,69.0,326.0,222.0,188.0,151.0,139.0,-15.0,15.0,175.0,155.0,203.0,190.0,221.0,26.0,33.0,367.0,134.0,49.0,-64.0,,,,,,,,,
CUS_0x4718,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,19.0,124.0,87.0,30.0,155.0,15.0,24.0,168.0,226.0,185.0,196.0,147.0,60.0,148.0,50.0,-78.0,308.0,219.0,-114.0,CUS_0x4718_2024_04_01,2024-04-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0x47ea,2024-12-01,Tetsushih,33,612-18-1401,Mechanic,63258.9,5061.575,6.0,6.0,11.0,1,Payday Loan,23.0,8,4.78,4.0,Good,137.98,35.29015895373574,22 Years and 11 Months,No,28.64388925972857,149.67007758645505,High_spent_Small_value_payments,587.8435331538166,,,,,,,,,,,,,,,,,,,,,CUS_0x47ea_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x489,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-44.0,187.0,39.0,89.0,-36.0,193.0,23.0,90.0,9.0,27.0,76.0,33.0,62.0,156.0,-141.0,109.0,138.0,111.0,70.0,,,,,,,,,
CUS_0x48a3,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,128.0,87.0,73.0,198.0,126.0,51.0,77.0,165.0,-76.0,200.0,20.0,152.0,9.0,-27.0,-87.0,65.0,261.0,70.0,261.0,135.0,CUS_0x48a3_2024_02_01,2024-02-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0x48d2,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,80.0,177.0,176.0,73.0,165.0,112.0,93.0,215.0,164.0,183.0,44.0,141.0,148.0,7.0,133.0,270.0,185.0,178.0,68.0,202.0,CUS_0x48d2_2024_06_01,2024-06-01,10.0,6.0,10000.0,1000.0,0.0,2000.0,6000.0
CUS_0x48f7,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,259.0,45.0,94.0,259.0,26.0,194.0,54.0,-2.0,40.0,14.0,213.0,131.0,159.0,219.0,136.0,263.0,257.0,331.0,115.0,185.0,,,,,,,,,
CUS_0x4939,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-46.0,153.0,1.0,268.0,116.0,233.0,81.0,41.0,54.0,-54.0,137.0,26.0,-78.0,-67.0,126.0,22.0,149.0,-55.0,72.0,102.0,,,,,,,,,
CUS_0x4a82,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4a82_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x4a9b,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-53.0,220.0,173.0,19.0,83.0,141.0,80.0,301.0,255.0,8.0,56.0,116.0,151.0,62.0,235.0,107.0,214.0,213.0,129.0,243.0,,,,,,,,,
CUS_0x4b44,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-165.0,243.0,154.0,130.0,111.0,-8.0,230.0,72.0,334.0,257.0,189.0,-93.0,167.0,26.0,156.0,141.0,228.0,127.0,258.0,-12.0,,,,,,,,,
CUS_0x4b86,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4b86_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,0.0,2000.0,7000.0
CUS_0x4bef,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4bef_2024_07_01,2024-07-01,10.0,5.0,10000.0,1000.0,0.0,1000.0,6000.0
CUS_0x4c2b,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-2.0,229.0,16.0,225.0,38.0,277.0,50.0,-3.0,80.0,97.0,-177.0,-22.0,80.0,294.0,30.0,88.0,145.0,229.0,-67.0,,,,,,,,,
CUS_0x4da6,2024-12-01,Carmel Crimminsx,15,#F%$D@*&8,Musician,20621.72,1849.476666666667,7.0,8.0,30.0,2,"Student Loan, and Mortgage Loan",15.0,20,7.35,13.0,Standard,2309.82,37.54660641272368,18 Years and 9 Months,Yes,29.602330765502074,33.789336682084944,High_spent_Small_value_payments,381.55599921907964,,,,,,,,,,,,,,,,,,,,,CUS_0x4da6_2024_12_01,2024-12-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x4dac,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4dac_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x4db5,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,58.0,144.0,126.0,173.0,140.0,113.0,126.0,-9.0,-16.0,-70.0,-32.0,109.0,60.0,121.0,-101.0,132.0,-29.0,176.0,123.0,99.0,,,,,,,,,
CUS_0x4dff,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,174.0,-28.0,256.0,51.0,185.0,23.0,-40.0,-10.0,127.0,228.0,17.0,205.0,129.0,118.0,148.0,39.0,89.0,78.0,143.0,30.0,,,,,,,,,
CUS_0x4e01,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,256.0,48.0,194.0,145.0,11.0,162.0,79.0,83.0,49.0,53.0,99.0,251.0,338.0,70.0,244.0,95.0,16.0,135.0,4.0,184.0,CUS_0x4e01_2024_05_01,2024-05-01,10.0,7.0,10000.0,1000.0,0.0,5000.0,8000.0
CUS_0x4e6a,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,265.0,3.0,160.0,136.0,109.0,61.0,196.0,-135.0,61.0,101.0,306.0,52.0,-52.0,130.0,47.0,9.0,123.0,189.0,141.0,206.0,,,,,,,,,
CUS_0x4e9c,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4e9c_2024_10_01,2024-10-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x4edb,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,91.0,127.0,-49.0,43.0,127.0,91.0,-41.0,171.0,243.0,123.0,-7.0,-19.0,101.0,20.0,57.0,26.0,197.0,339.0,168.0,139.0,,,,,,,,,
CUS_0x4f2f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,28.0,106.0,-48.0,158.0,186.0,2.0,395.0,203.0,35.0,239.0,111.0,81.0,99.0,156.0,146.0,71.0,194.0,74.0,10.0,221.0,,,,,,,,,
CUS_0x4f31,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,77.0,62.0,-8.0,-20.0,287.0,8.0,163.0,21.0,126.0,73.0,2.0,215.0,119.0,86.0,270.0,129.0,28.0,308.0,154.0,66.0,,,,,,,,,
CUS_0x4f43,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,76.0,265.0,153.0,100.0,13.0,137.0,117.0,-77.0,60.0,136.0,-76.0,113.0,13.0,220.0,-50.0,22.0,117.0,33.0,12.0,CUS_0x4f43_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,0.0,6000.0,7000.0
CUS_0x4f72,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,15.0,45.0,151.0,46.0,32.0,125.0,241.0,177.0,29.0,333.0,-67.0,237.0,171.0,92.0,176.0,217.0,-43.0,107.0,83.0,115.0,,,,,,,,,
CUS_0x4f83,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,80.0,172.0,-2.0,-24.0,67.0,143.0,190.0,-9.0,195.0,5.0,102.0,27.0,258.0,180.0,70.0,132.0,173.0,170.0,115.0,18.0,CUS_0x4f83_2024_03_01,2024-03-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x4faf,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,49.0,97.0,227.0,283.0,-9.0,-64.0,89.0,17.0,78.0,47.0,35.0,74.0,-42.0,295.0,86.0,117.0,-52.0,-100.0,-18.0,173.0,,,,,,,,,
CUS_0x4ff5,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,98.0,157.0,-114.0,16.0,171.0,113.0,305.0,2.0,150.0,70.0,160.0,62.0,228.0,15.0,87.0,159.0,155.0,55.0,175.0,130.0,,,,,,,,,
CUS_0x5002,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,166.0,85.0,11.0,112.0,120.0,107.0,59.0,215.0,49.0,-17.0,60.0,98.0,50.0,125.0,-45.0,77.0,162.0,14.0,3.0,152.0,,,,,,,,,
CUS_0x504f,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x504f_2024_11_01,2024-11-01,10.0,1.0,10000.0,1000.0,0.0,1000.0,10000.0
CUS_0x506c,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,264.0,346.0,78.0,96.0,231.0,-53.0,258.0,160.0,10.0,230.0,41.0,115.0,19.0,95.0,93.0,349.0,103.0,245.0,53.0,,,,,,,,,
